image_name,crema,color_clarity,presentation,type_of_cup,type_of_coffee,served_way,is_relevant
coffe_image(636)_augmented_4.jpg,2,-1,2,2,2,1,1
coffe_image(636)_augmented_5.jpg,2,-1,2,2,2,1,1
coffe_image(636)_augmented_6.jpg,2,-1,2,2,2,1,1
coffe_image(636)_augmented_7.jpg,2,-1,2,2,2,1,1
coffe_image(636)_augmented_8.jpg,2,-1,2,2,2,1,1
coffe_image(636)_augmented_9.jpg,2,-1,2,2,2,1,1
coffe_image(636)_augmented_10.jpg,2,-1,2,2,2,1,1
coffe_image(636)_augmented_11.jpg,2,-1,2,2,2,1,1
coffe_image(636)_augmented_12.jpg,2,-1,2,2,2,1,1
coffe_image(637)_augmented_1.jpg,2,-1,2,2,2,1,1
coffe_image(637)_augmented_2.jpg,2,-1,2,2,2,1,1
coffe_image(637)_augmented_3.jpg,2,-1,2,2,2,1,1
coffe_image(637)_augmented_4.jpg,2,-1,2,2,2,1,1
coffe_image(637)_augmented_5.jpg,2,-1,2,2,2,1,1
coffe_image(637)_augmented_6.jpg,2,-1,2,2,2,1,1
coffe_image(637)_augmented_7.jpg,2,-1,2,2,2,1,1
coffe_image(637)_augmented_8.jpg,2,-1,2,2,2,1,1
coffe_image(637)_augmented_9.jpg,2,-1,2,2,2,1,1
coffe_image(637)_augmented_10.jpg,2,-1,2,2,2,1,1
coffe_image(637)_augmented_11.jpg,2,-1,2,2,2,1,1
coffe_image(637)_augmented_12.jpg,2,-1,2,2,2,1,1
coffe_image(638)_augmented_1.jpg,2,-1,2,1,2,0,1
coffe_image(638)_augmented_2.jpg,2,-1,2,1,2,0,1
coffe_image(638)_augmented_3.jpg,2,-1,2,1,2,0,1
coffe_image(638)_augmented_4.jpg,2,-1,2,1,2,0,1
coffe_image(638)_augmented_5.jpg,2,-1,2,1,2,0,1
coffe_image(638)_augmented_6.jpg,2,-1,2,1,2,0,1
coffe_image(638)_augmented_7.jpg,2,-1,2,1,2,0,1
coffe_image(638)_augmented_8.jpg,2,-1,2,1,2,0,1
coffe_image(638)_augmented_9.jpg,2,-1,2,1,2,0,1
coffe_image(638)_augmented_10.jpg,2,-1,2,1,2,0,1
coffe_image(638)_augmented_11.jpg,2,-1,2,1,2,0,1
coffe_image(638)_augmented_12.jpg,2,-1,2,1,2,0,1
coffe_image(639)_augmented_1.jpg,2,-1,2,1,2,0,1
coffe_image(639)_augmented_2.jpg,2,-1,2,1,2,0,1
coffe_image(639)_augmented_3.jpg,2,-1,2,1,2,0,1
coffe_image(639)_augmented_4.jpg,2,-1,2,1,2,0,1
coffe_image(639)_augmented_5.jpg,2,-1,2,1,2,0,1
coffe_image(639)_augmented_6.jpg,2,-1,2,1,2,0,1
coffe_image(639)_augmented_7.jpg,2,-1,2,1,2,0,1
coffe_image(639)_augmented_8.jpg,2,-1,2,1,2,0,1
coffe_image(639)_augmented_9.jpg,2,-1,2,1,2,0,1
coffe_image(639)_augmented_10.jpg,2,-1,2,1,2,0,1
coffe_image(639)_augmented_11.jpg,2,-1,2,1,2,0,1
coffe_image(639)_augmented_12.jpg,2,-1,2,1,2,0,1
coffe_image(640)_augmented_1.jpg,2,-1,2,1,2,0,1
coffe_image(640)_augmented_2.jpg,2,-1,2,1,2,0,1
coffe_image(640)_augmented_3.jpg,2,-1,2,1,2,0,1
coffe_image(640)_augmented_4.jpg,2,-1,2,1,2,0,1
coffe_image(640)_augmented_5.jpg,2,-1,2,1,2,0,1
coffe_image(640)_augmented_6.jpg,2,-1,2,1,2,0,1
coffe_image(640)_augmented_7.jpg,2,-1,2,1,2,0,1
coffe_image(640)_augmented_8.jpg,2,-1,2,1,2,0,1
coffe_image(640)_augmented_9.jpg,2,-1,2,1,2,0,1
coffe_image(640)_augmented_10.jpg,2,-1,2,1,2,0,1
coffe_image(640)_augmented_11.jpg,2,-1,2,1,2,0,1
coffe_image(640)_augmented_12.jpg,2,-1,2,1,2,0,1
coffe_image(641)_augmented_1.jpg,2,-1,1,2,2,0,1
coffe_image(641)_augmented_2.jpg,2,-1,1,2,2,0,1
coffe_image(641)_augmented_3.jpg,2,-1,1,2,2,0,1
coffe_image(641)_augmented_4.jpg,2,-1,1,2,2,0,1
coffe_image(641)_augmented_5.jpg,2,-1,1,2,2,0,1
coffe_image(641)_augmented_6.jpg,2,-1,1,2,2,0,1
coffe_image(641)_augmented_7.jpg,2,-1,1,2,2,0,1
coffe_image(641)_augmented_8.jpg,2,-1,1,2,2,0,1
coffe_image(641)_augmented_9.jpg,2,-1,1,2,2,0,1
coffe_image(641)_augmented_10.jpg,2,-1,1,2,2,0,1
coffe_image(641)_augmented_11.jpg,2,-1,1,2,2,0,1
coffe_image(641)_augmented_12.jpg,2,-1,1,2,2,0,1
coffe_image(642)_augmented_1.jpg,1,-1,0,2,2,1,1
coffe_image(642)_augmented_2.jpg,1,-1,0,2,2,1,1
coffe_image(642)_augmented_3.jpg,1,-1,0,2,2,1,1
coffe_image(642)_augmented_4.jpg,1,-1,0,2,2,1,1
coffe_image(642)_augmented_5.jpg,1,-1,0,2,2,1,1
coffe_image(642)_augmented_6.jpg,1,-1,0,2,2,1,1
coffe_image(642)_augmented_7.jpg,1,-1,0,2,2,1,1
coffe_image(642)_augmented_8.jpg,1,-1,0,2,2,1,1
coffe_image(642)_augmented_9.jpg,1,-1,0,2,2,1,1
coffe_image(642)_augmented_10.jpg,1,-1,0,2,2,1,1
coffe_image(642)_augmented_11.jpg,1,-1,0,2,2,1,1
coffe_image(642)_augmented_12.jpg,1,-1,0,2,2,1,1
coffe_image(643)_augmented_1.jpg,2,1,2,2,2,0,1
coffe_image(643)_augmented_2.jpg,2,1,2,2,2,0,1
coffe_image(643)_augmented_3.jpg,2,1,2,2,2,0,1
coffe_image(643)_augmented_4.jpg,2,1,2,2,2,0,1
coffe_image(643)_augmented_5.jpg,2,1,2,2,2,0,1
coffe_image(643)_augmented_6.jpg,2,1,2,2,2,0,1
coffe_image(643)_augmented_7.jpg,2,1,2,2,2,0,1
coffe_image(643)_augmented_8.jpg,2,1,2,2,2,0,1
coffe_image(643)_augmented_9.jpg,2,1,2,2,2,0,1
coffe_image(643)_augmented_10.jpg,2,1,2,2,2,0,1
coffe_image(643)_augmented_11.jpg,2,1,2,2,2,0,1
coffe_image(643)_augmented_12.jpg,2,1,2,2,2,0,1
coffe_image(644)_augmented_1.jpg,2,-1,2,2,2,2,1
coffe_image(644)_augmented_2.jpg,2,-1,2,2,2,2,1
coffe_image(644)_augmented_3.jpg,2,-1,2,2,2,2,1
coffe_image(644)_augmented_4.jpg,2,-1,2,2,2,2,1
coffe_image(644)_augmented_5.jpg,2,-1,2,2,2,2,1
coffe_image(644)_augmented_6.jpg,2,-1,2,2,2,2,1
coffe_image(644)_augmented_7.jpg,2,-1,2,2,2,2,1
coffe_image(644)_augmented_8.jpg,2,-1,2,2,2,2,1
coffe_image(644)_augmented_9.jpg,2,-1,2,2,2,2,1
coffe_image(644)_augmented_10.jpg,2,-1,2,2,2,2,1
coffe_image(644)_augmented_11.jpg,2,-1,2,2,2,2,1
coffe_image(644)_augmented_12.jpg,2,-1,2,2,2,2,1
coffe_image(645)_augmented_1.jpg,2,-1,2,2,2,2,1
coffe_image(645)_augmented_2.jpg,2,-1,2,2,2,2,1
coffe_image(645)_augmented_3.jpg,2,-1,2,2,2,2,1
coffe_image(645)_augmented_4.jpg,2,-1,2,2,2,2,1
coffe_image(645)_augmented_5.jpg,2,-1,2,2,2,2,1
coffe_image(645)_augmented_6.jpg,2,-1,2,2,2,2,1
coffe_image(645)_augmented_7.jpg,2,-1,2,2,2,2,1
coffe_image(645)_augmented_8.jpg,2,-1,2,2,2,2,1
coffe_image(645)_augmented_9.jpg,2,-1,2,2,2,2,1
coffe_image(645)_augmented_10.jpg,2,-1,2,2,2,2,1
coffe_image(645)_augmented_11.jpg,2,-1,2,2,2,2,1
coffe_image(645)_augmented_12.jpg,2,-1,2,2,2,2,1
coffe_image(647)_augmented_1.jpg,0,1,0,1,2,0,1
coffe_image(647)_augmented_2.jpg,0,1,0,1,2,0,1
coffe_image(647)_augmented_3.jpg,0,1,0,1,2,0,1
coffe_image(647)_augmented_4.jpg,0,1,0,1,2,0,1
coffe_image(647)_augmented_5.jpg,0,1,0,1,2,0,1
coffe_image(647)_augmented_6.jpg,0,1,0,1,2,0,1
coffe_image(647)_augmented_7.jpg,0,1,0,1,2,0,1
coffe_image(647)_augmented_8.jpg,0,1,0,1,2,0,1
coffe_image(647)_augmented_9.jpg,0,1,0,1,2,0,1
coffe_image(647)_augmented_10.jpg,0,1,0,1,2,0,1
coffe_image(647)_augmented_11.jpg,0,1,0,1,2,0,1
coffe_image(647)_augmented_12.jpg,0,1,0,1,2,0,1
coffe_image(648)_augmented_1.jpg,2,-1,2,2,2,2,1
coffe_image(648)_augmented_2.jpg,2,-1,2,2,2,2,1
coffe_image(648)_augmented_3.jpg,2,-1,2,2,2,2,1
coffe_image(648)_augmented_4.jpg,2,-1,2,2,2,2,1
coffe_image(648)_augmented_5.jpg,2,-1,2,2,2,2,1
coffe_image(648)_augmented_6.jpg,2,-1,2,2,2,2,1
coffe_image(648)_augmented_7.jpg,2,-1,2,2,2,2,1
coffe_image(648)_augmented_8.jpg,2,-1,2,2,2,2,1
coffe_image(648)_augmented_9.jpg,2,-1,2,2,2,2,1
coffe_image(648)_augmented_10.jpg,2,-1,2,2,2,2,1
coffe_image(648)_augmented_11.jpg,2,-1,2,2,2,2,1
coffe_image(648)_augmented_12.jpg,2,-1,2,2,2,2,1
coffe_image(649)_augmented_1.jpg,0,2,0,1,0,0,1
coffe_image(649)_augmented_2.jpg,0,2,0,1,0,0,1
coffe_image(649)_augmented_3.jpg,0,2,0,1,0,0,1
coffe_image(649)_augmented_4.jpg,0,2,0,1,0,0,1
coffe_image(649)_augmented_5.jpg,0,2,0,1,0,0,1
coffe_image(649)_augmented_6.jpg,0,2,0,1,0,0,1
coffe_image(649)_augmented_7.jpg,0,2,0,1,0,0,1
coffe_image(649)_augmented_8.jpg,0,2,0,1,0,0,1
coffe_image(649)_augmented_9.jpg,0,2,0,1,0,0,1
coffe_image(649)_augmented_10.jpg,0,2,0,1,0,0,1
coffe_image(649)_augmented_11.jpg,0,2,0,1,0,0,1
coffe_image(649)_augmented_12.jpg,0,2,0,1,0,0,1
coffe_image(650)_augmented_1.jpg,2,-1,2,2,2,2,1
coffe_image(650)_augmented_2.jpg,2,-1,2,2,2,2,1
coffe_image(650)_augmented_3.jpg,2,-1,2,2,2,2,1
coffe_image(650)_augmented_4.jpg,2,-1,2,2,2,2,1
coffe_image(650)_augmented_5.jpg,2,-1,2,2,2,2,1
coffe_image(650)_augmented_6.jpg,2,-1,2,2,2,2,1
coffe_image(650)_augmented_7.jpg,2,-1,2,2,2,2,1
coffe_image(650)_augmented_8.jpg,2,-1,2,2,2,2,1
coffe_image(650)_augmented_9.jpg,2,-1,2,2,2,2,1
coffe_image(650)_augmented_10.jpg,2,-1,2,2,2,2,1
coffe_image(650)_augmented_11.jpg,2,-1,2,2,2,2,1
coffe_image(650)_augmented_12.jpg,2,-1,2,2,2,2,1
coffe_image(551)_augmented_1.jpg,1,2,0,2,0,1,1
coffe_image(551)_augmented_2.jpg,1,2,0,2,0,1,1
coffe_image(551)_augmented_3.jpg,1,2,0,2,0,1,1
coffe_image(551)_augmented_4.jpg,1,2,0,2,0,1,1
coffe_image(551)_augmented_5.jpg,1,2,0,2,0,1,1
coffe_image(551)_augmented_6.jpg,1,2,0,2,0,1,1
coffe_image(551)_augmented_7.jpg,1,2,0,2,0,1,1
coffe_image(551)_augmented_8.jpg,1,2,0,2,0,1,1
coffe_image(551)_augmented_9.jpg,1,2,0,2,0,1,1
coffe_image(551)_augmented_10.jpg,1,2,0,2,0,1,1
coffe_image(551)_augmented_11.jpg,1,2,0,2,0,1,1
coffe_image(551)_augmented_12.jpg,1,2,0,2,0,1,1
coffe_image(552)_augmented_1.jpg,2,-1,2,2,2,1,1
coffe_image(552)_augmented_2.jpg,2,-1,2,2,2,1,1
coffe_image(552)_augmented_3.jpg,2,-1,2,2,2,1,1
coffe_image(552)_augmented_4.jpg,2,-1,2,2,2,1,1
coffe_image(552)_augmented_5.jpg,2,-1,2,2,2,1,1
coffe_image(552)_augmented_6.jpg,2,-1,2,2,2,1,1
coffe_image(552)_augmented_7.jpg,2,-1,2,2,2,1,1
coffe_image(552)_augmented_8.jpg,2,-1,2,2,2,1,1
coffe_image(552)_augmented_9.jpg,2,-1,2,2,2,1,1
coffe_image(552)_augmented_10.jpg,2,-1,2,2,2,1,1
coffe_image(552)_augmented_11.jpg,2,-1,2,2,2,1,1
coffe_image(552)_augmented_12.jpg,2,-1,2,2,2,1,1
coffe_image(553)_augmented_1.jpg,0,2,0,1,0,1,1
coffe_image(553)_augmented_2.jpg,0,2,0,1,0,1,1
coffe_image(553)_augmented_3.jpg,0,2,0,1,0,1,1
coffe_image(553)_augmented_4.jpg,0,2,0,1,0,1,1
coffe_image(553)_augmented_5.jpg,0,2,0,1,0,1,1
coffe_image(553)_augmented_6.jpg,0,2,0,1,0,1,1
coffe_image(553)_augmented_7.jpg,0,2,0,1,0,1,1
coffe_image(553)_augmented_8.jpg,0,2,0,1,0,1,1
coffe_image(553)_augmented_9.jpg,0,2,0,1,0,1,1
coffe_image(553)_augmented_10.jpg,0,2,0,1,0,1,1
coffe_image(553)_augmented_11.jpg,0,2,0,1,0,1,1
coffe_image(553)_augmented_12.jpg,0,2,0,1,0,1,1
coffe_image(554)_augmented_1.jpg,2,1,1,2,2,2,1
coffe_image(554)_augmented_2.jpg,2,1,1,2,2,2,1
coffe_image(554)_augmented_3.jpg,2,1,1,2,2,2,1
coffe_image(554)_augmented_4.jpg,2,1,1,2,2,2,1
coffe_image(554)_augmented_5.jpg,2,1,1,2,2,2,1
coffe_image(554)_augmented_6.jpg,2,1,1,2,2,2,1
coffe_image(554)_augmented_7.jpg,2,1,1,2,2,2,1
coffe_image(554)_augmented_8.jpg,2,1,1,2,2,2,1
coffe_image(554)_augmented_9.jpg,2,1,1,2,2,2,1
coffe_image(554)_augmented_10.jpg,2,1,1,2,2,2,1
coffe_image(554)_augmented_11.jpg,2,1,1,2,2,2,1
coffe_image(554)_augmented_12.jpg,2,1,1,2,2,2,1
coffe_image(555)_augmented_1.jpg,2,-1,2,2,2,1,1
coffe_image(555)_augmented_2.jpg,2,-1,2,2,2,1,1
coffe_image(555)_augmented_3.jpg,2,-1,2,2,2,1,1
coffe_image(555)_augmented_4.jpg,2,-1,2,2,2,1,1
coffe_image(555)_augmented_5.jpg,2,-1,2,2,2,1,1
coffe_image(555)_augmented_6.jpg,2,-1,2,2,2,1,1
coffe_image(555)_augmented_7.jpg,2,-1,2,2,2,1,1
coffe_image(555)_augmented_8.jpg,2,-1,2,2,2,1,1
coffe_image(555)_augmented_9.jpg,2,-1,2,2,2,1,1
coffe_image(555)_augmented_10.jpg,2,-1,2,2,2,1,1
coffe_image(555)_augmented_11.jpg,2,-1,2,2,2,1,1
coffe_image(555)_augmented_12.jpg,2,-1,2,2,2,1,1
coffe_image(556)_augmented_1.jpg,0,2,0,1,0,0,1
coffe_image(556)_augmented_2.jpg,0,2,0,1,0,0,1
coffe_image(556)_augmented_3.jpg,0,2,0,1,0,0,1
coffe_image(556)_augmented_4.jpg,0,2,0,1,0,0,1
coffe_image(556)_augmented_5.jpg,0,2,0,1,0,0,1
coffe_image(556)_augmented_6.jpg,0,2,0,1,0,0,1
coffe_image(556)_augmented_7.jpg,0,2,0,1,0,0,1
coffe_image(556)_augmented_8.jpg,0,2,0,1,0,0,1
coffe_image(556)_augmented_9.jpg,0,2,0,1,0,0,1
coffe_image(556)_augmented_10.jpg,0,2,0,1,0,0,1
coffe_image(556)_augmented_11.jpg,0,2,0,1,0,0,1
coffe_image(556)_augmented_12.jpg,0,2,0,1,0,0,1
coffe_image(557)_augmented_1.jpg,0,2,0,2,0,1,1
coffe_image(557)_augmented_2.jpg,0,2,0,2,0,1,1
coffe_image(557)_augmented_3.jpg,0,2,0,2,0,1,1
coffe_image(557)_augmented_4.jpg,0,2,0,2,0,1,1
coffe_image(557)_augmented_5.jpg,0,2,0,2,0,1,1
coffe_image(557)_augmented_6.jpg,0,2,0,2,0,1,1
coffe_image(557)_augmented_7.jpg,0,2,0,2,0,1,1
coffe_image(557)_augmented_8.jpg,0,2,0,2,0,1,1
coffe_image(557)_augmented_9.jpg,0,2,0,2,0,1,1
coffe_image(557)_augmented_10.jpg,0,2,0,2,0,1,1
coffe_image(557)_augmented_11.jpg,0,2,0,2,0,1,1
coffe_image(557)_augmented_12.jpg,0,2,0,2,0,1,1
coffe_image(558)_augmented_1.jpg,0,-1,1,2,2,2,1
coffe_image(558)_augmented_2.jpg,0,-1,1,2,2,2,1
coffe_image(558)_augmented_3.jpg,0,-1,1,2,2,2,1
coffe_image(558)_augmented_4.jpg,0,-1,1,2,2,2,1
coffe_image(558)_augmented_5.jpg,0,-1,1,2,2,2,1
coffe_image(558)_augmented_6.jpg,0,-1,1,2,2,2,1
coffe_image(558)_augmented_7.jpg,0,-1,1,2,2,2,1
coffe_image(558)_augmented_8.jpg,0,-1,1,2,2,2,1
coffe_image(558)_augmented_9.jpg,0,-1,1,2,2,2,1
coffe_image(558)_augmented_10.jpg,0,-1,1,2,2,2,1
coffe_image(558)_augmented_11.jpg,0,-1,1,2,2,2,1
coffe_image(558)_augmented_12.jpg,0,-1,1,2,2,2,1
coffe_image(559)_augmented_1.jpg,0,2,0,2,0,0,1
coffe_image(559)_augmented_2.jpg,0,2,0,2,0,0,1
coffe_image(559)_augmented_3.jpg,0,2,0,2,0,0,1
coffe_image(559)_augmented_4.jpg,0,2,0,2,0,0,1
coffe_image(559)_augmented_5.jpg,0,2,0,2,0,0,1
coffe_image(559)_augmented_6.jpg,0,2,0,2,0,0,1
coffe_image(559)_augmented_7.jpg,0,2,0,2,0,0,1
coffe_image(559)_augmented_8.jpg,0,2,0,2,0,0,1
coffe_image(559)_augmented_9.jpg,0,2,0,2,0,0,1
coffe_image(559)_augmented_10.jpg,0,2,0,2,0,0,1
coffe_image(559)_augmented_11.jpg,0,2,0,2,0,0,1
coffe_image(559)_augmented_12.jpg,0,2,0,2,0,0,1
coffe_image(560)_augmented_1.jpg,0,2,0,1,0,1,1
coffe_image(560)_augmented_2.jpg,0,2,0,1,0,1,1
coffe_image(560)_augmented_3.jpg,0,2,0,1,0,1,1
coffe_image(560)_augmented_4.jpg,0,2,0,1,0,1,1
coffe_image(560)_augmented_5.jpg,0,2,0,1,0,1,1
coffe_image(560)_augmented_6.jpg,0,2,0,1,0,1,1
coffe_image(560)_augmented_7.jpg,0,2,0,1,0,1,1
coffe_image(560)_augmented_8.jpg,0,2,0,1,0,1,1
coffe_image(560)_augmented_9.jpg,0,2,0,1,0,1,1
coffe_image(560)_augmented_10.jpg,0,2,0,1,0,1,1
coffe_image(560)_augmented_11.jpg,0,2,0,1,0,1,1
coffe_image(560)_augmented_12.jpg,0,2,0,1,0,1,1
coffe_image(562)_augmented_1.jpg,2,-1,2,2,2,1,1
coffe_image(562)_augmented_2.jpg,2,-1,2,2,2,1,1
coffe_image(562)_augmented_3.jpg,2,-1,2,2,2,1,1
coffe_image(562)_augmented_4.jpg,2,-1,2,2,2,1,1
coffe_image(562)_augmented_5.jpg,2,-1,2,2,2,1,1
coffe_image(562)_augmented_6.jpg,2,-1,2,2,2,1,1
coffe_image(562)_augmented_7.jpg,2,-1,2,2,2,1,1
coffe_image(562)_augmented_8.jpg,2,-1,2,2,2,1,1
coffe_image(562)_augmented_9.jpg,2,-1,2,2,2,1,1
coffe_image(562)_augmented_10.jpg,2,-1,2,2,2,1,1
coffe_image(562)_augmented_11.jpg,2,-1,2,2,2,1,1
coffe_image(562)_augmented_12.jpg,2,-1,2,2,2,1,1
coffe_image(563)_augmented_1.jpg,0,1,0,1,2,1,1
coffe_image(563)_augmented_2.jpg,0,1,0,1,2,1,1
coffe_image(563)_augmented_3.jpg,0,1,0,1,2,1,1
coffe_image(563)_augmented_4.jpg,0,1,0,1,2,1,1
coffe_image(563)_augmented_5.jpg,0,1,0,1,2,1,1
coffe_image(563)_augmented_6.jpg,0,1,0,1,2,1,1
coffe_image(563)_augmented_7.jpg,0,1,0,1,2,1,1
coffe_image(563)_augmented_8.jpg,0,1,0,1,2,1,1
coffe_image(563)_augmented_9.jpg,0,1,0,1,2,1,1
coffe_image(563)_augmented_10.jpg,0,1,0,1,2,1,1
coffe_image(563)_augmented_11.jpg,0,1,0,1,2,1,1
coffe_image(563)_augmented_12.jpg,0,1,0,1,2,1,1
coffe_image(564)_augmented_1.jpg,2,-1,0,2,2,1,1
coffe_image(564)_augmented_2.jpg,2,-1,0,2,2,1,1
coffe_image(564)_augmented_3.jpg,2,-1,0,2,2,1,1
coffe_image(564)_augmented_4.jpg,2,-1,0,2,2,1,1
coffe_image(564)_augmented_5.jpg,2,-1,0,2,2,1,1
coffe_image(564)_augmented_6.jpg,2,-1,0,2,2,1,1
coffe_image(564)_augmented_7.jpg,2,-1,0,2,2,1,1
coffe_image(564)_augmented_8.jpg,2,-1,0,2,2,1,1
coffe_image(564)_augmented_9.jpg,2,-1,0,2,2,1,1
coffe_image(564)_augmented_10.jpg,2,-1,0,2,2,1,1
coffe_image(564)_augmented_11.jpg,2,-1,0,2,2,1,1
coffe_image(564)_augmented_12.jpg,2,-1,0,2,2,1,1
coffe_image(565)_augmented_1.jpg,0,2,0,1,0,0,1
coffe_image(565)_augmented_2.jpg,0,2,0,1,0,0,1
coffe_image(565)_augmented_3.jpg,0,2,0,1,0,0,1
coffe_image(565)_augmented_4.jpg,0,2,0,1,0,0,1
coffe_image(565)_augmented_5.jpg,0,2,0,1,0,0,1
coffe_image(565)_augmented_6.jpg,0,2,0,1,0,0,1
coffe_image(565)_augmented_7.jpg,0,2,0,1,0,0,1
coffe_image(565)_augmented_8.jpg,0,2,0,1,0,0,1
coffe_image(565)_augmented_9.jpg,0,2,0,1,0,0,1
coffe_image(565)_augmented_10.jpg,0,2,0,1,0,0,1
coffe_image(565)_augmented_11.jpg,0,2,0,1,0,0,1
coffe_image(565)_augmented_12.jpg,0,2,0,1,0,0,1
coffe_image(566)_augmented_1.jpg,2,-1,0,1,2,1,1
coffe_image(566)_augmented_2.jpg,2,-1,0,1,2,1,1
coffe_image(566)_augmented_3.jpg,2,-1,0,1,2,1,1
coffe_image(566)_augmented_4.jpg,2,-1,0,1,2,1,1
coffe_image(566)_augmented_5.jpg,2,-1,0,1,2,1,1
coffe_image(566)_augmented_6.jpg,2,-1,0,1,2,1,1
coffe_image(566)_augmented_7.jpg,2,-1,0,1,2,1,1
coffe_image(566)_augmented_8.jpg,2,-1,0,1,2,1,1
coffe_image(566)_augmented_9.jpg,2,-1,0,1,2,1,1
coffe_image(566)_augmented_10.jpg,2,-1,0,1,2,1,1
coffe_image(566)_augmented_11.jpg,2,-1,0,1,2,1,1
coffe_image(566)_augmented_12.jpg,2,-1,0,1,2,1,1
coffe_image(567)_augmented_1.jpg,2,-1,0,1,1,1,1
coffe_image(567)_augmented_2.jpg,2,-1,0,1,1,1,1
coffe_image(567)_augmented_3.jpg,2,-1,0,1,1,1,1
coffe_image(567)_augmented_4.jpg,2,-1,0,1,1,1,1
coffe_image(567)_augmented_5.jpg,2,-1,0,1,1,1,1
coffe_image(567)_augmented_6.jpg,2,-1,0,1,1,1,1
coffe_image(567)_augmented_7.jpg,2,-1,0,1,1,1,1
coffe_image(567)_augmented_8.jpg,2,-1,0,1,1,1,1
coffe_image(567)_augmented_9.jpg,2,-1,0,1,1,1,1
coffe_image(567)_augmented_10.jpg,2,-1,0,1,1,1,1
coffe_image(567)_augmented_11.jpg,2,-1,0,1,1,1,1
coffe_image(567)_augmented_12.jpg,2,-1,0,1,1,1,1
coffe_image(568)_augmented_1.jpg,0,2,0,1,0,1,1
coffe_image(568)_augmented_2.jpg,0,2,0,1,0,1,1
coffe_image(568)_augmented_3.jpg,0,2,0,1,0,1,1
coffe_image(568)_augmented_4.jpg,0,2,0,1,0,1,1
coffe_image(568)_augmented_5.jpg,0,2,0,1,0,1,1
coffe_image(568)_augmented_6.jpg,0,2,0,1,0,1,1
coffe_image(568)_augmented_7.jpg,0,2,0,1,0,1,1
coffe_image(568)_augmented_8.jpg,0,2,0,1,0,1,1
coffe_image(568)_augmented_9.jpg,0,2,0,1,0,1,1
coffe_image(568)_augmented_10.jpg,0,2,0,1,0,1,1
coffe_image(568)_augmented_11.jpg,0,2,0,1,0,1,1
coffe_image(568)_augmented_12.jpg,0,2,0,1,0,1,1
coffe_image(569)_augmented_1.jpg,0,2,0,1,0,1,1
coffe_image(569)_augmented_2.jpg,0,2,0,1,0,1,1
coffe_image(569)_augmented_3.jpg,0,2,0,1,0,1,1
coffe_image(569)_augmented_4.jpg,0,2,0,1,0,1,1
coffe_image(569)_augmented_5.jpg,0,2,0,1,0,1,1
coffe_image(569)_augmented_6.jpg,0,2,0,1,0,1,1
coffe_image(569)_augmented_7.jpg,0,2,0,1,0,1,1
coffe_image(569)_augmented_8.jpg,0,2,0,1,0,1,1
coffe_image(569)_augmented_9.jpg,0,2,0,1,0,1,1
coffe_image(569)_augmented_10.jpg,0,2,0,1,0,1,1
coffe_image(569)_augmented_11.jpg,0,2,0,1,0,1,1
coffe_image(569)_augmented_12.jpg,0,2,0,1,0,1,1
coffe_image(570)_augmented_1.jpg,1,1,0,1,2,1,1
coffe_image(570)_augmented_2.jpg,1,1,0,1,2,1,1
coffe_image(570)_augmented_3.jpg,1,1,0,1,2,1,1
coffe_image(570)_augmented_4.jpg,1,1,0,1,2,1,1
coffe_image(570)_augmented_5.jpg,1,1,0,1,2,1,1
coffe_image(570)_augmented_6.jpg,1,1,0,1,2,1,1
coffe_image(570)_augmented_7.jpg,1,1,0,1,2,1,1
coffe_image(570)_augmented_8.jpg,1,1,0,1,2,1,1
coffe_image(570)_augmented_9.jpg,1,1,0,1,2,1,1
coffe_image(570)_augmented_10.jpg,1,1,0,1,2,1,1
coffe_image(570)_augmented_11.jpg,1,1,0,1,2,1,1
coffe_image(570)_augmented_12.jpg,1,1,0,1,2,1,1
coffe_image(571)_augmented_1.jpg,1,-1,0,1,2,2,1
coffe_image(571)_augmented_2.jpg,1,-1,0,1,2,2,1
coffe_image(571)_augmented_3.jpg,1,-1,0,1,2,2,1
coffe_image(571)_augmented_4.jpg,1,-1,0,1,2,2,1
coffe_image(571)_augmented_5.jpg,1,-1,0,1,2,2,1
coffe_image(571)_augmented_6.jpg,1,-1,0,1,2,2,1
coffe_image(571)_augmented_7.jpg,1,-1,0,1,2,2,1
coffe_image(571)_augmented_8.jpg,1,-1,0,1,2,2,1
coffe_image(571)_augmented_9.jpg,1,-1,0,1,2,2,1
coffe_image(571)_augmented_10.jpg,1,-1,0,1,2,2,1
coffe_image(571)_augmented_11.jpg,1,-1,0,1,2,2,1
coffe_image(571)_augmented_12.jpg,1,-1,0,1,2,2,1
coffe_image(572)_augmented_1.jpg,2,-1,0,1,1,1,1
coffe_image(572)_augmented_2.jpg,2,-1,0,1,1,1,1
coffe_image(572)_augmented_3.jpg,2,-1,0,1,1,1,1
coffe_image(572)_augmented_4.jpg,2,-1,0,1,1,1,1
coffe_image(572)_augmented_5.jpg,2,-1,0,1,1,1,1
coffe_image(572)_augmented_6.jpg,2,-1,0,1,1,1,1
coffe_image(572)_augmented_7.jpg,2,-1,0,1,1,1,1
coffe_image(572)_augmented_8.jpg,2,-1,0,1,1,1,1
coffe_image(572)_augmented_9.jpg,2,-1,0,1,1,1,1
coffe_image(572)_augmented_10.jpg,2,-1,0,1,1,1,1
